Date,Description,Amount,Type,Category
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,Zepto grocery delivery,1196.12,Expense,Groceries
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-16,IKEA furniture purchase,2155.89,Expense,Shopping
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-17,Uber Eats order,687.89,Expense,Transport
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,2362.47,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-18,Big Bazaar groceries,978.98,Expense,Groceries
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-28,LIC insurance premium,2000.0,Expense,Insurance
2025-05-31,Uber Eats order,335.95,Expense,Transport
